0805824,1161600,_0839163
1303089,0449418,0721401
0233985,_1209937,0964380
_1377585,0828274,0231856
0767438,1208144,_0981393
1350167,0500495,0694294
0320049,_1116423,0975760
_1564375,0702979,0314613
0753917,0987462,_0999979
1749319,0266411,0684499
0062157,_1705068,0984107
_0356706,0498461,0062117
0837205,_0122054,_0349189
0056798,_1474058,0742775
_0582941,0867684,0056767
0876312,0882051,_0550482
1430964,0002512,0768384
_0621829,_1801677,0990239
_0175365,0721394,_0582523
1579849,0294926,_0174468
0749352,_1609697,0999959
_0500852,0249884,0681165
_0134462,_0501404,_0480173
_0422096,_0257847,_0134057
_0414140,_0539112,_0409673
_0531575,0008142,_0402403
0410173,_0661115,_0506892
_0496934,_0227760,0398768
_0878034,_0533293,_0476733
_0486905,0268796,_0769485
1319058,_0482928,_0467892
_0488160,_1143048,0968481
_1496222,1246491,_0469001
0717620,1819986,_0997221
0145415,_0163939,0657594
_1015335,_1016072,0144903
_0892789,1395335,_0849657
0803853,1517427,_0778824
0478149,0355683,0720035
0010204,_0954982,0460137
_1302915,0674868,0010204
0989610,0818304,_0964334
1844154,_0194153,0835812
_1007830,_1822322,0962870
_0066060,0889567,_0845675
1757674,0599995,_0066012
1022427,_1022240,0982589
_1641600,0174765,0853376
_0267899,_0035396,_0997495
0911680,_0823048,_0264706
_0718387,_0142361,0790534
_1066626,_0490592,_0658171
_0300569,0269410,_0875575
1435783,_0599121,_0296064
_0732538,_0918243,0990900
_1826323,1071899,_0668759
1147606,1786601,_0967530
0093999,_0316166,0911784
_1561516,_0780165,0093860
_1057901,1168787,_0999957
1398190,1589622,_0871328
0311542,_0037760,0985141
_1060795,_1196915,0306527
_0719587,1609122,_0872744
0384806,1169766,_0659074
1148095,0708089,0375379
0669326,_0529598,0911984
_1801460,_0701541,0620457
_1443429,1054669,_0973515
1494604,1643661,_0991900
0279693,_0167629,0997099
_1356624,_1098979,0276061
_0859106,1662970,_0977153
0360318,1151907,_0757259
1280493,0709860,0352572
0699351,_0585941,0958157
_1881987,_0585515,0643721
_1410776,0792769,_0951970
1761171,1141967,_0987224
1268428,0022935,0981933
_0788110,_1732641,0954634
_0226404,0971401,_0709022
1528086,0856779,_0224474
1117658,_0348604,0999088
_1589812,_1326394,0899078
_0866693,1855710,_0999819
0081602,0735644,_0762192
1758756,0162106,0081512
0295898,_1833374,0982387
_0152303,0063310,0291599
_0149634,_0889354,_0151715
_0761134,0653747,_0149076
1135507,0492608,_0689743
1501908,_1037985,0906748
_1452892,_0014105,0997628
_0840779,_0189279,_0993057
0517465,_0376370,_0745163
_0019895,_0940171,0494679
_1354834,0667656,_0019894
1013783,0822734,_0976771
1848624,_0196836,0848838
_1021248,_1820393,0961654
_0065166,0900958,_0852761
1754023,0622184,_0065120
1031818,_0967535,0983261
_1715375,0081983,0858233
_0452547,_0082313,_0989567
0787551,_0690131,_0437257
_0587267,_0383820,0708627
_1443837,_0223161,_0554088
_0028635,_0049864,_0991951
0880412,_0974056,_0028631
_0792420,0173135,0771002
_0348501,_0420198,_0712054
_0104217,_0297852,_0341489
_0277632,_0681619,_0104028
_0895746,0264918,_0274079
0813195,_0249959,_0780675
0202325,_1325440,0726486
_0895491,0865731,0200947
0746657,1057813,_0780516
1438268,0374805,0679189
0190965,_1417657,0991231
_0953938,0830543,0189807
0784291,1013728,_0815700
1534624,0290688,0706324
0048056,_1600842,0999346
_0569313,0701511,0048038
0953394,0495141,_0539053
1389691,_0940176,0815385
_1534252,_0130639,0983645
_1065709,_0110044,_0999332
0652217,_0325834,_0875132
0174169,_1113938,0606950
_1207542,0794019,0173290
0828036,1057784,_0934745
1573799,0328654,0736605
0097191,_1551348,0999995
_0671838,0745964,0097038
0901971,0662490,_0622426
1572429,_0514223,0784550
_1525464,_1168933,0999999
_1292108,1791891,_0998973
0082934,1095045,_0961417
1596334,0832821,0082839
0892805,_0423567,0999674
_1739617,_1063741,0778834
_1258967,1753735,_0985784
0136749,1165702,_0951774
1456025,0863888,0136323
0823903,_0307129,0993421
_1566697,_1244492,0733803
_0920077,1844352,_0999992
0086853,0791606,_0795648
1774680,0289108,0086743
0540587,_1677413,0979288
_0375326,0250008,0514640
0023249,_0579518,_0366576
_0596496,_0176965,0023247
_0408587,_0530875,_0561747
_0374958,_0014625,_0397313
0359407,_0758052,_0366233
_0630048,0036460,0351719
_0257311,_0597899,_0589183
_0387742,0048844,_0254481
0360143,_0743592,_0378099
_0621931,0001983,0352408
_0335439,_0606654,_0582606
_0401079,0119836,_0329184
0589521,_0700141,_0390412
_0622061,_0243704,0555963
_1055376,_0436303,_0582712
_0305269,0144759,_0870086
1181208,_0741641,_0300550
_0733301,_0465212,0925065
_1742910,0032563,_0669326
0562864,_0091229,_0985225
0753575,_1333282,0533611
_0660261,0524704,0684250
0265962,0124643,_0613323
0884903,_1126496,0262837
_0823641,0375423,0773853
0019450,_0101789,_0733625
0507562,_0982207,0019449
_0827399,0404426,0486048
0331381,_0042476,_0736173
0633709,_1208413,0325349
_0734525,0578670,0592138
0399693,0295622,_0670235
1275208,_1009773,0389136
_1102634,0035437,0956631
_0771808,_0339385,_0892399
0154620,_0197878,_0697432
0267017,_0986939,0154004
_0955118,0563528,0263855
0710878,0381643,_0816382
1533029,_1045725,0652500
_1232565,_0014493,0999287
_0894650,_0281211,_0943343
0285321,_0226170,_0779990
0288903,_1037135,0281465
_1009357,0626406,0284901
0727495,0561405,_0846489
1756746,_0660560,0665001
_1479968,_0875060,0982761
_1715545,1347778,_0995878
0859241,1889058,_0989542
0036187,_0408244,0757347
_1549492,_0570509,0036179
_0985864,0661908,_0999773
1907396,0635477,_0833750
1557859,_0972305,0943883
_1561174,_0136523,0999916
_1084012,_0096118,_0999954
0679630,_0325112,_0883842
0180802,_1131360,0628505
_1197297,0806748,0179818
0815697,1081849,_0931056
1532438,0365714,0728204
0154856,_1469782,0999264
_0846902,0808489,0154237
0827163,0906832,_0749232
1598165,0079285,0736014
_0392287,_1843298,0999626
_0150844,0483300,_0382302
1264675,_0288187,_0150273
_0473034,_1497188,0953510
_0723331,1181870,_0455589
0908061,1416898,_0661885
0579814,0398342,0788312
0014570,_0934993,0547868
_1413888,0635693,0014570
0977279,0768952,_0987715
1890301,_0299986,0828979
_1192407,_1687915,0949391
_0230642,1273248,_0929261
1210183,1148223,_0228602
0737614,0230919,0935681
_0394511,_1307943,0672524
_0873090,1252957,_0384356
0686326,1532841,_0766318
0445347,0403238,0633699
0163229,_0842583,0430771
_1380014,0352932,0162505
0576029,0127228,_0981856
1233039,_1318320,0544698
_0657353,0279700,0943500
_0319723,_0363383,_0611023
_0121766,_0428493,_0314303
_0505218,_0426087,_0121466
_0697377,_0187668,_0483998
0054295,_0459876,_0642209
_0215328,_0473216,0054268
_0926394,_0269057,_0213668
_0369921,_0227352,_0799459
0301827,_0613095,_0361542
_0622066,_0275819,0297265
_0865965,_0390258,_0582716
_0224234,_0049422,_0761721
0647704,_0847561,_0222360
_0732981,0060865,0603357
_0437719,_0530466,_0669088
_0270443,0002643,_0423874
0426931,_0825095,_0267158
_0699097,0146714,0414080
_0072754,_0498184,_0643527
_0255109,_0305198,_0072690
_0559368,_0572306,_0252351
_0713492,0176511,_0530651
0891035,_0462092,_0654478
_0252883,_0980416,0777723
_1583896,0889034,_0250196
1107204,1413051,_0999914
0865075,0298489,0894452
_0213379,_1281414,0761144
_1025855,1137867,_0211763
0750154,1548408,_0855158
0490000,0344767,0681751
0031095,_0982253,0470626
_1278935,0708254,0031090
0973371,0888510,_0957710
1788346,_0036384,0826787
_0675549,_1913863,0976429
_0024621,0486794,_0625326
1512111,_0362230,_0024619
_0705654,_1469076,0998278
_0804089,1352449,_0648531
0722022,1488711,_0720199
0493844,0436571,0660903
0183279,_0803629,0474014
_1446361,0253948,0182254
0390530,_0007926,_0992268
0960556,_1250942,0380679
_0681666,0410243,0819510
0010406,_0114189,_0630087
0377077,_0968513,0010405
_0836354,0462535,0368205
0515763,0085131,_0742204
0913567,_1307680,0493199
_0666427,0439820,0791688
0073977,_0061453,_0618181
0480647,_1036937,0073909
_0802700,0505448,0462353
0470266,0162504,_0719234
1060603,_1223976,0453123
_0796126,0349965,0872650
_0115952,_0164978,_0714652
0352566,_0845414,_0115692
_0833944,0237766,0345307
0184429,_0321777,_0740588
0078289,_0829155,0183385
_1142517,0378735,0078209
0681242,0070671,_0909682
1028572,_1413768,0629758
_0543915,0337266,0856563
_0147606,_0336320,_0517490
_0167643,_0588427,_0147071
_0821547,_0031701,_0166859
0085605,_0488049,_0732200
_0156412,_0431022,0085500
_0907634,_0398346,_0155775
_0634453,_0010634,_0788050
0735087,_0598862,_0592737
_0410443,_0575137,0670652
_1620598,0091287,_0399015
0509050,_0106393,_0998760
0738858,_1291644,0487348
_0708725,0537988,0673444
0291459,0184102,_0650866
1046560,_1089906,0287350
_0903114,0251862,0865706
_0266530,_0264601,_0785259
0221499,_0627933,_0263386
_0724353,_0188382,0219693
_0618685,_0443416,_0662651
_0198466,_0082139,_0579964
0394900,_0851502,_0197165
_0749564,0224104,0384716
0116268,_0387181,_0681320
_0082107,_0664605,0116006
_1112567,0097522,_0082014
0289524,_0310288,_0896837
0249476,_0916038,0285496
_1170327,0447849,0246897
0626899,0225423,_0920878
1371384,_1249985,0586636
_0822580,0216632,0980183
_0453070,_0355051,_0732904
0004956,_0360076,_0437728
_0284190,_0644230,0004956
_0996773,0178358,_0280380
0643996,_0304023,_0839723
0178152,_1145772,0600396
_1142522,0821281,0177211
0807819,1088480,_0909684
1502164,0377931,0722781
0171839,_1435605,0997646
_0920828,0828958,0170994
0801596,0992604,_0796103
1543762,0247685,0718467
_0039112,_1667603,0999635
_0439947,0638626,_0039102
1028582,0263151,_0425891
0940819,_1422292,0856568
_0743099,0376805,0808041
_0019805,_0144836,_0676573
0357777,_0925829,_0019803
_0856542,0397526,0350193
0450652,_0040173,_0755582
0651573,_1283992,0435553
_0680914,0588795,0606438
0387813,0288717,_0629503
1223348,_1013239,0378164
_1092614,0063949,0940244
_0695610,_0335965,_0887833
0164901,_0247955,_0640854
0111944,_0930885,0164154
_1034559,0564804,0111711
0852818,0425889,_0859637
1618212,_1036978,0753137
_1308350,_0055468,0998876
_0968855,_0239367,_0965758
0372295,_0246603,_0824238
0288976,_1065399,0363755
_1046311,0664393,0284971
0739983,0672536,_0865582
1820064,_0399231,0674275
_1257861,_1490951,0969093
_0633917,1615852,_0951434
0456376,1107924,_0592305
1193929,0608423,0440698
0594575,_0792666,0929822
_1878704,_0028975,0560157
_0451961,_0058026,_0952970
0805418,_0700509,_0436730
_0589199,_0368871,0721120
_1433510,_0250773,_0555696
_0079227,_0017320,_0990591
0951229,_0947639,_0079145
_0778906,0088685,0814130
_0571542,_0491934,_0702501
_0210690,_0003626,_0540930
0530589,_0863441,_0209134
_0731011,0165171,0506041
_0119646,_0463050,_0667622
_0194261,_0353294,_0119361
_0592379,_0527636,_0193041
_0738517,0090951,_0558336
0732744,_0513865,_0673192
_0273143,_0775043,0668912
_1650672,0484106,_0269760
1088635,0494336,_0996812
1784076,_1011227,0885995
_1406287,_0141808,0977342
_1116365,_0149208,_0986499
0546965,_0271374,_0898511
0302647,_1138420,0520097
_1073332,0734969,0298048
0730285,0855951,_0878795
1776376,0030391,0667082
_0413734,_1911926,0978943
_0054391,0332058,_0402031
1079017,_0656394,_0054364
_0946340,_0621020,0881494
_1793408,0515379,_0811281
1496341,0606000,_0975324
1757628,_0924424,0997230
_1603344,_0284327,0982598
_1352875,0092839,_0999470
1041530,_0204324,_0976349
0438185,_1505705,0863178
_0618768,0588187,0424297
0558735,0250414,_0580032
1095343,_1175750,0530114
_0958747,0306468,0889085
_0180770,_0151655,_0818473
0482791,_0815631,_0179787
_0791429,0091009,0464253
_0235177,_0483608,_0711358
_0175776,_0233118,_0233015
_0266425,_0729791,_0174872
_0824231,0373524,_0263284
0989353,_0105102,_0734026
0435338,_1567226,0835671
_0460396,0506617,0421717
0492979,_0038409,_0444303
0348428,_1310629,0473253
_0672286,0774519,0341421
0659308,0729492,_0622776
1595916,_0215052,0612570
_0937205,_1727593,0999685
_0254060,1064156,_0805907
1488487,1013925,_0251336
0966176,_0044498,0996615
_1011345,_1581699,0822718
_0355421,1374634,_0847546
0900039,1209285,_0347985
0741657,0427239,0783351
0073624,_0971400,0675511
_1497596,0662308,0073558
0937372,0865426,_0997322
1850534,_0064866,0806006
_0708803,_1920670,0961128
0000254,0489741,_0650926
1540778,_0371759,0000254
_0739978,_1461247,0999549
_0818155,1380078,_0674272
0683170,1484699,_0729886
0515525,0463662,0631255
0245887,_0758499,0492991
_1482027,0109854,0243417
0047958,_0143491,_0996063
0679936,_0970991,0047939
_0868849,0281735,0628743
0004651,_0239456,_0763586
0252556,_0838456,0004651
_0957764,0286472,0249880
0369570,_0184225,_0817907
0406551,_1139377,0361215
_0911562,0670079,0395444
0632111,0615914,_0790462
1743228,_0473467,0590850
_1305116,_1313738,0985170
_1031575,1748885,_0964914
0171167,1067672,_0858109
1537430,0742982,0170332
0861187,_0608606,0999443
_1910241,_0622748,0758617
_1501345,0888833,_0942940
1666187,1383778,_0997589
0794234,0092303,0995454
_0732673,_1468575,0713327
_0530743,1368632,_0668859
0727299,1321266,_0506174
0662575,0542283,0664855
0299217,_0667840,0615149
_1607266,_0141236,0294772
_0538249,_0076896,_0999335
0801292,_0639825,_0512633
_0508046,_0513629,0718255
_1614164,0007153,_0486471
0389942,_0132821,_0999060
0691900,_1199123,0380135
_0803398,0539456,0638001
0334736,0241794,_0719719
1227800,_1048162,0328519
_0996748,0112385,0941751
_0607476,_0359438,_0839710
0090295,_0257519,_0570797
0024987,_0869170,0090173
_1020255,0498999,0024984
0876503,0264998,_0852242
1351770,_1339135,0768506
_0783749,0223800,0976109
_0440624,_0368046,_0705939
_0040850,_0343518,_0426504
_0269324,_0644814,_0040839
_0951456,0170270,_0266080
0616345,_0335847,_0814261
0102514,_1075055,0578057
_1246946,0796622,0102334
0889293,1081587,_0948017
1538055,0324728,0776627
0052043,_1545821,0999464
_0683654,0783095,0052020
0933453,0755945,_0631630
1573932,_0307177,0803680
_1261590,_1587814,0999995
_0453133,1485084,_0952576
0750609,1183147,_0437785
0886989,0495919,0682084
0263008,_0902745,0775173
_1670079,0413249,0259987
0603249,0347793,_0995076
1664393,_1045770,0567321
_1144831,_0057705,0995623
_1006302,_0312845,_0910640
0181900,_0116246,_0844859
0584817,_1078327,0180898
_0839197,0496151,0552047
0379818,0161738,_0744107
1088625,_1168136,0370752
_0832052,0304423,0885990
_0199610,_0223788,_0739314
0256040,_0726363,_0198288
_0801331,0027388,0253252
_0177055,_0500155,_0718283
_0184050,_0233151,_0176131
_0323259,_0724406,_0183013
_0817407,0396955,_0317659
_0686524,1737878,_0963999
0239744,0901626,_0633852
1531436,0425958,0237454
0628018,_1349454,0999225
_1081547,0593582,0587542
0445918,0518475,_0882686
1783864,_0591724,0431287
_1280562,_1049125,0977387
_1544364,1569229,_0958177
0389693,1626343,_0999651
0504981,0438593,0379904
0460875,_0806197,0483791
_1446816,0083472,0444732
_0175517,_0171687,_0992324
0614330,_0800388,_0174617
_0806883,_0023308,0576411
_0594250,_0497639,_0722134
_0199097,0023020,_0559887
0609378,_0869384,_0197784
_0738879,0129865,0572358
_0256900,_0488599,_0673460
_0219327,_0207958,_0254084
_0196206,_0732930,_0217573
_0780683,0335868,_0194950
0867421,_0199078,_0703765
0224073,_1419674,0762664
_0720658,0807743,0222203
0760063,0833540,_0659879
1581363,_0034990,0688967
_0614026,_1852596,0999944
_0119407,0597632,_0576163
1548589,_0040737,_0119123
0002551,_1840114,0999753
_0169109,0236931,0002551
0503615,_0729089,_0168305
_0833683,_0121994,0482595
_0721794,_0440622,_0740412
_0129337,_0027358,_0660732
0598467,_0913821,_0128977
_0764031,0225751,0563377
_0048841,_0376812,_0691837
_0055661,_0577532,_0048821
_0913038,_0130442,_0055632
_0236650,_0390938,_0791365
0019278,_0428483,_0234447
_0584639,_0517703,0019277
_0935336,0063232,_0551899
0649026,_0417017,_0804799
_0030415,_0938484,0604411
_1466454,0671390,_0030410
1022326,0875914,_0994561
1824433,_0087460,0853323
_0798589,_1904331,0968006
_0009609,0580846,_0716372
1680217,_0152421,_0009609
_0327620,_1819804,0994020
_0179711,0497553,_0321790
1218529,_0237358,_0178745
_0352219,_1550013,0938593
_0603393,1037947,_0344982
1062251,1196465,_0567439
0954569,0335810,0873454
_0117644,_1266545,0816065
_1114867,1074354,_0117373
0774759,1525229,_0897852
0577016,0362166,0699544
0047029,_1003431,0545526
_1324939,0732177,0047011
0958015,0965521,_0969929
1718631,0116777,0818052
_0346043,_1858845,0989092
_0124895,0417191,_0339178
1142996,_0447568,_0124571
_0733022,_1141082,0909880
_1417728,1391414,_0669118
0573409,1767970,_0988308
0228187,0040162,0542499
_0450048,_1143020,0226212
_0771040,1222838,_0435009
0802979,1466026,_0696882
0513927,0414182,0719428
0098351,_0862726,0491601
_1426454,0437872,0098193
0750668,0314587,_0989601
1586279,_1190568,0682128
_0986592,0111424,0999880
_0664238,_0365342,_0834151
0070326,_0212669,_0616459
0157613,_0915108,0070268
_0957542,0505235,0156961
0761305,0246605,_0817780
1299078,_1300657,0689866
_0811152,0252246,0963311
_0369863,_0314792,_0725081
0067794,_0483319,_0361488
_0521862,_0430089,0067742
_0887180,_0169059,_0498495
0092953,_0371563,_0775293
0035192,_0679720,0092819
_1091646,0057961,0035184
0098090,_0338590,_0887387
0198807,_0743906,0097933
_1093014,0105821,0197500
0058741,_0314938,_0888017
0239348,_0759347,0058707
_1049940,0116036,0237069
0043687,_0329805,_0867393
0193866,_0724075,0043673
_1042215,0061909,0192654
_0035397,_0361905,_0863523
0138675,_0614584,_0035390
_0945889,_0167297,0138231
_0492990,_0341680,_0811018
0100065,_0359681,_0473262
_0248481,_0706742,0099898
_1099252,0306874,_0245932
0853494,_0079361,_0890868
0654710,_1508211,0753582
_0489321,0453312,0608929
0254202,_0139492,_0470027
0159820,_1107580,0251474
_0864481,0796676,0159141
0828969,0889872,_0760758
1624996,0044552,0737235
_0464832,_1864660,0998532
_0118663,0477838,_0448273
1325062,_0321233,_0118385
_0559373,_1469177,0969959
_0793226,1265221,_0530655
0802759,1490804,_0712620
0474064,0388069,0719276
0059478,_0890645,0456506
_1367705,0520590,0059443
0869775,0475428,_0979448
1786510,_0939368,0764184
_1410662,_0264045,0976824
_1360132,_0007383,_0987206
0806585,_0226503,_0977892
0433785,_1352904,0721929
_0820265,0711127,0420309
0605321,0664862,_0731327
1703373,_0338581,0569026
_1110869,_1574654,0991225
_0504129,1435471,_0896085
0801317,1262384,_0483045
0763379,0499640,0718273
0219826,_0825240,0691367
_1649957,0278590,0218060
0418877,0098912,_0996868
1200497,_1240172,0406735
_0709384,0288313,0932219
_0287329,_0319522,_0651366
_0009766,_0527734,_0283392
_0642024,_0278072,_0009766
_0573982,_0374952,_0598818
_0163900,_0248358,_0542980
0013566,_0717015,_0163167
_0836212,0161892,0013565
0342045,_0406444,_0742110
_0055674,_0771147,0335414
_1323086,0334651,_0055645
0728238,0070670,_0969476
1079971,_1441166,0665556
_0508560,0290010,0881944
_0256055,_0437214,_0486920
_0346168,_0321083,_0253266
_0408338,_0487635,_0339296
_0553610,_0114027,_0397084
0133234,_0609726,_0525762
_0454160,_0175537,0132840
_0513465,_0619461,_0438708
_0555207,0262131,_0491198
1031277,_0450794,_0527119
_0370580,_1078908,0857956
_1510100,1106450,_0362156
0904048,1730542,_0998159
